"Step","run - val_sparse_accuracy","run - val_sparse_accuracy__MIN","run - val_sparse_accuracy__MAX"
"6273","100","100","100"
"6275","100","100","100"
"6277","100","100","100"
"6279","100","100","100"
"6281","100","100","100"
"6283","100","100","100"
"6285","100","100","100"
"6287","100","100","100"
"6289","100","100","100"
"6291","100","100","100"
"6293","100","100","100"
"6295","100","100","100"
"6297","100","100","100"
"6299","100","100","100"
"6301","100","100","100"
"6303","100","100","100"
"6305","100","100","100"
"6307","100","100","100"
"6309","100","100","100"
"6311","100","100","100"
"6313","100","100","100"
"6315","100","100","100"
"6317","100","100","100"
"6319","100","100","100"
"6321","100","100","100"
"6323","100","100","100"
"6325","100","100","100"
"6327","100","100","100"
"6329","100","100","100"
"6331","100","100","100"
"6333","100","100","100"
"6335","100","100","100"
"6337","100","100","100"
"6339","100","100","100"
"6341","100","100","100"
"6343","100","100","100"
"6345","100","100","100"
"6347","100","100","100"
"6349","100","100","100"
"6351","100","100","100"
"6353","100","100","100"
"6355","100","100","100"
"6357","100","100","100"
"6359","100","100","100"
"6361","100","100","100"
"6363","100","100","100"
"6365","100","100","100"
"6367","100","100","100"
"6369","100","100","100"
"6371","100","100","100"
"6373","100","100","100"
"6375","100","100","100"
"6377","100","100","100"
"6379","100","100","100"
"6381","100","100","100"
"6383","100","100","100"
"6385","100","100","100"
"6387","100","100","100"
"6389","100","100","100"
"6391","100","100","100"
"6393","100","100","100"
"6395","100","100","100"
"6397","100","100","100"
"6399","100","100","100"
"6401","100","100","100"
"6403","100","100","100"
"6405","100","100","100"
"6407","100","100","100"
"6409","100","100","100"
"6411","100","100","100"
"6413","100","100","100"
"6415","100","100","100"
"6417","100","100","100"
"6419","100","100","100"
"6421","100","100","100"
"6423","100","100","100"
"6425","100","100","100"
"6427","100","100","100"
"6429","100","100","100"
"6431","100","100","100"
"6433","100","100","100"
"6435","100","100","100"
"6437","100","100","100"
"6439","100","100","100"
"6441","100","100","100"
"6443","100","100","100"
"6445","100","100","100"
"6447","100","100","100"
"6449","100","100","100"
"6451","100","100","100"
"6453","100","100","100"
"6455","100","100","100"
"6457","100","100","100"
"6459","100","100","100"
"6461","100","100","100"
"6463","100","100","100"
"6465","100","100","100"
"6467","100","100","100"
"6469","100","100","100"
"6471","100","100","100"
"6473","100","100","100"
"6475","100","100","100"
"6477","100","100","100"
"6479","100","100","100"
"6481","100","100","100"
"6483","100","100","100"
"6485","100","100","100"
"6487","100","100","100"
"6489","100","100","100"
"6491","100","100","100"
"6493","100","100","100"
"6495","100","100","100"
"6497","100","100","100"
"6499","100","100","100"
"6501","100","100","100"
"6503","100","100","100"
"6505","100","100","100"
"6507","100","100","100"
"6509","100","100","100"
"6511","100","100","100"
"6513","100","100","100"
"6515","100","100","100"
"6517","100","100","100"
"6519","100","100","100"
"6521","100","100","100"
"6523","100","100","100"
"6525","100","100","100"
"6527","100","100","100"
"6529","100","100","100"
"6531","100","100","100"
"6533","100","100","100"
"6535","100","100","100"
"6537","100","100","100"
"6539","100","100","100"
"6541","100","100","100"
"6543","100","100","100"
"6545","100","100","100"
"6547","100","100","100"
"6549","100","100","100"
"6551","100","100","100"
"6553","100","100","100"
"6555","100","100","100"
"6557","100","100","100"
"6559","100","100","100"
"6561","100","100","100"
"6563","100","100","100"
"6565","100","100","100"
"6567","100","100","100"
"6569","100","100","100"
"6571","100","100","100"
"6573","100","100","100"
"6575","100","100","100"
"6577","100","100","100"
"6579","100","100","100"
"6581","100","100","100"
"6583","100","100","100"
"6585","100","100","100"
"6587","100","100","100"
"6589","100","100","100"
"6591","100","100","100"
"6593","100","100","100"
"6595","100","100","100"
"6597","100","100","100"
"6599","100","100","100"
"6601","100","100","100"
"6603","100","100","100"
"6605","100","100","100"
"6607","100","100","100"
"6609","100","100","100"
"6611","100","100","100"
"6613","100","100","100"
"6615","100","100","100"
"6617","100","100","100"
"6619","100","100","100"
"6621","100","100","100"
"6623","100","100","100"
"6625","100","100","100"
"6627","100","100","100"
"6629","100","100","100"
"6631","100","100","100"
"6633","100","100","100"
"6635","100","100","100"
"6637","100","100","100"
"6639","100","100","100"
"6641","100","100","100"
"6643","100","100","100"
"6645","100","100","100"
"6647","100","100","100"
"6649","100","100","100"
"6651","100","100","100"
"6653","100","100","100"
"6655","100","100","100"
"6657","100","100","100"
"6659","100","100","100"
"6661","100","100","100"
"6663","100","100","100"
"6665","100","100","100"
"6667","100","100","100"
"6669","100","100","100"
"6671","100","100","100"
"6673","100","100","100"
"6675","100","100","100"
"6677","100","100","100"
"6679","100","100","100"
"6681","100","100","100"
"6683","100","100","100"
"6685","100","100","100"
"6687","100","100","100"
"6689","100","100","100"
"6691","100","100","100"
"6693","100","100","100"
"6695","100","100","100"
"6697","100","100","100"
"6699","100","100","100"
"6701","100","100","100"
"6703","100","100","100"
"6705","100","100","100"
"6707","100","100","100"
"6709","100","100","100"
"6711","100","100","100"
"6713","100","100","100"
"6715","100","100","100"
"6717","100","100","100"
"6719","100","100","100"
"6721","100","100","100"
"6723","100","100","100"
"6725","100","100","100"
"6727","100","100","100"
"6729","100","100","100"
"6731","100","100","100"
"6733","100","100","100"
"6735","100","100","100"
"6737","100","100","100"
"6739","100","100","100"
"6741","100","100","100"
"6743","100","100","100"
"6745","100","100","100"
"6747","100","100","100"
"6749","100","100","100"
"6751","100","100","100"
"6753","100","100","100"
"6755","100","100","100"
"6757","100","100","100"
"6759","100","100","100"
"6761","100","100","100"
"6763","100","100","100"
"6765","100","100","100"
"6767","100","100","100"
"6769","100","100","100"
"6771","100","100","100"
"6773","100","100","100"
"6775","100","100","100"
"6777","100","100","100"
"6779","100","100","100"
"6781","100","100","100"
"6783","100","100","100"
"6785","100","100","100"
"6787","100","100","100"
"6789","100","100","100"
"6791","100","100","100"
"6793","100","100","100"
"6795","100","100","100"
"6797","100","100","100"
"6799","100","100","100"
"6801","100","100","100"
"6803","100","100","100"
"6805","100","100","100"
"6807","100","100","100"
"6809","100","100","100"
"6811","100","100","100"
"6813","100","100","100"
"6815","100","100","100"
"6817","100","100","100"
"6819","100","100","100"
"6821","100","100","100"
"6823","100","100","100"
"6825","100","100","100"
"6827","100","100","100"
"6829","100","100","100"
"6831","100","100","100"
"6833","100","100","100"
"6835","100","100","100"
"6837","100","100","100"
"6839","100","100","100"
"6841","100","100","100"
"6843","100","100","100"
"6845","100","100","100"
"6847","100","100","100"
"6849","100","100","100"
"6851","100","100","100"
"6853","100","100","100"
"6855","100","100","100"
"6857","100","100","100"
"6859","100","100","100"
"6861","100","100","100"
"6863","100","100","100"
"6865","100","100","100"
"6867","100","100","100"
"6869","100","100","100"
"6871","100","100","100"
"6873","100","100","100"
"6875","100","100","100"
"6877","100","100","100"
"6879","100","100","100"
"6881","100","100","100"
"6883","100","100","100"
"6885","100","100","100"
"6887","100","100","100"
"6889","100","100","100"
"6891","100","100","100"
"6893","100","100","100"
"6895","100","100","100"
"6897","100","100","100"
"6899","100","100","100"
"6901","100","100","100"
"6903","100","100","100"
"6905","100","100","100"
"6907","100","100","100"
"6909","100","100","100"
"6911","100","100","100"
"6913","100","100","100"
"6915","100","100","100"
"6917","100","100","100"
"6919","100","100","100"
"6921","100","100","100"
"6923","100","100","100"
"6925","100","100","100"
"6927","100","100","100"
"6929","100","100","100"
"6931","100","100","100"
"6933","100","100","100"
"6935","100","100","100"
"6937","100","100","100"
"6939","100","100","100"
"6941","100","100","100"
"6943","100","100","100"
"6945","100","100","100"
"6947","100","100","100"
"6949","100","100","100"
"6951","100","100","100"
"6953","100","100","100"
"6955","100","100","100"
"6957","100","100","100"
"6959","100","100","100"
"6961","100","100","100"
"6963","100","100","100"
"6965","100","100","100"
"6967","100","100","100"
"6969","100","100","100"
"6971","100","100","100"
"6973","100","100","100"
"6975","100","100","100"
"6977","100","100","100"
"6979","100","100","100"
"6981","100","100","100"
"6983","100","100","100"
"6985","100","100","100"
"6987","100","100","100"
"6989","100","100","100"
"6991","100","100","100"
"6993","100","100","100"
"6995","100","100","100"
"6997","100","100","100"
"6999","100","100","100"
"7001","100","100","100"
"7003","100","100","100"
"7005","100","100","100"
"7007","100","100","100"
"7009","100","100","100"
"7011","100","100","100"
"7013","100","100","100"
"7015","100","100","100"
"7017","100","100","100"
"7019","100","100","100"
"7021","100","100","100"
"7023","100","100","100"
"7025","100","100","100"
"7027","100","100","100"
"7029","100","100","100"
"7031","100","100","100"
"7033","100","100","100"
"7035","100","100","100"
"7037","100","100","100"
"7039","100","100","100"
"7041","100","100","100"
"7043","100","100","100"
"7045","100","100","100"
"7047","100","100","100"
"7049","100","100","100"
"7051","100","100","100"
"7053","100","100","100"
"7055","100","100","100"
"7057","100","100","100"
"7059","100","100","100"
"7061","100","100","100"
"7063","100","100","100"
"7065","100","100","100"
"7067","100","100","100"
"7069","100","100","100"
"7071","100","100","100"
"7073","100","100","100"
"7075","100","100","100"
"7077","100","100","100"
"7079","100","100","100"
"7081","100","100","100"
"7083","100","100","100"
"7085","100","100","100"
"7087","100","100","100"
"7089","100","100","100"
"7091","100","100","100"
"7093","100","100","100"
"7095","100","100","100"
"7097","100","100","100"
"7099","100","100","100"
"7101","100","100","100"
"7103","100","100","100"
"7105","100","100","100"
"7107","100","100","100"
"7109","100","100","100"
"7111","100","100","100"
"7113","100","100","100"
"7115","100","100","100"
"7117","100","100","100"
"7119","100","100","100"
"7121","100","100","100"
"7123","100","100","100"
"7125","100","100","100"
"7127","100","100","100"
"7129","100","100","100"
"7131","100","100","100"
"7133","100","100","100"
"7135","100","100","100"
"7137","100","100","100"
"7139","100","100","100"
"7141","100","100","100"
"7143","100","100","100"
"7145","100","100","100"
"7147","100","100","100"
"7149","100","100","100"
"7151","100","100","100"
"7153","100","100","100"
"7155","100","100","100"
"7157","100","100","100"
"7159","100","100","100"
"7161","100","100","100"
"7163","100","100","100"
"7165","100","100","100"
"7167","100","100","100"
"7169","100","100","100"
"7171","100","100","100"
"7173","100","100","100"
"7175","100","100","100"
"7177","100","100","100"
"7179","100","100","100"
"7181","100","100","100"
"7183","100","100","100"
"7185","100","100","100"
"7187","100","100","100"
"7189","100","100","100"
"7191","100","100","100"
"7193","100","100","100"
"7195","100","100","100"
"7197","100","100","100"
"7199","100","100","100"
"7201","100","100","100"
"7203","100","100","100"
"7205","100","100","100"
"7207","100","100","100"
"7209","100","100","100"
"7211","100","100","100"
"7213","100","100","100"
"7215","100","100","100"
"7217","100","100","100"
"7219","100","100","100"
"7221","100","100","100"
"7223","100","100","100"
"7225","100","100","100"
"7227","100","100","100"
"7229","100","100","100"
"7231","100","100","100"
"7233","100","100","100"
"7235","100","100","100"
"7237","100","100","100"
"7239","100","100","100"
"7241","100","100","100"
"7243","100","100","100"
"7245","100","100","100"
"7247","100","100","100"
"7249","100","100","100"
"7251","100","100","100"
"7253","100","100","100"
"7255","100","100","100"
"7257","100","100","100"
"7259","100","100","100"
"7261","100","100","100"
"7263","100","100","100"
"7265","100","100","100"
"7267","100","100","100"
"7269","100","100","100"
"7271","100","100","100"
"7273","100","100","100"
"7275","100","100","100"
"7277","100","100","100"
"7279","100","100","100"
"7281","100","100","100"
"7283","100","100","100"
"7285","100","100","100"
"7287","100","100","100"
"7289","100","100","100"
"7291","100","100","100"
"7293","100","100","100"
"7295","100","100","100"
"7297","100","100","100"
"7299","100","100","100"
"7301","100","100","100"
"7303","100","100","100"
"7305","100","100","100"
"7307","100","100","100"
"7309","100","100","100"
"7311","100","100","100"
"7313","100","100","100"
"7315","100","100","100"
"7317","100","100","100"
"7319","100","100","100"
"7321","100","100","100"
"7323","100","100","100"
"7325","100","100","100"
"7327","100","100","100"
"7329","100","100","100"
"7331","100","100","100"
"7333","100","100","100"
"7335","100","100","100"
